,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
10,Analyst-Full Stack Developer(FRM)-Pune,₹6L - ₹9L (Glassdoor Est.),"JOB DESCRIPTION

Full Stack Developer - FRM

QUALIFICATIONS

B.Tech
Show More
Report",4.0,"KPMG
4.0",Pune,10000+ Employees,1987,Company - Private,Business Consulting,Management & Consulting,$10+ billion (USD),4.2,3.7,4.1,3.8,3.3
11,Java Full stack developer (T8),₹3L - ₹3L (Glassdoor Est.),"Aufgaben
Skills
1. Mandatory – Core Java Spring, Springboot, Microservices, RESTful architecture, Kubernetes, Junit, Sonar
2. Mandatory - Maven, Git, Bamboo
3. Mandatory - Experience in Agile scrum ways of working
4. Mandatory - Experience in architecture and design of the Java applications
5. Good to have - Proficiency in German language
Responsibilities
1. To ensure quality of Software.
2. Contribution in design, coding, integration, analysis and documentation in the assigned project
3. Timely delivery of assigned development tasks/modules.
Qualifikationen
Skills

1. Mandatory – Core Java Spring, Springboot, Microservices, RESTful architecture, Kubernetes, Junit, Sonar
2. Mandatory - Maven, Git, Bamboo
3. Mandatory - Experience in Agile scrum ways of working
4. Mandatory - Experience in architecture and design of the Java applications
5. Good to have - Proficiency in German language

Responsibilities

1. To ensure quality of Software.

2. Contribution in design, coding, integration, analysis and documentation in the assigned project

3. Timely delivery of assigned development tasks/modules.
Start your job application: click Apply Now
Show Less
Report",4.0,"Mercedes-Benz Research and Development India Private Limited
4.0",Bangalore,5001 to 10000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.8,3.7,4.1,3.5,4.2
12,Full Stack Developer,Employer Provided Salary:₹5L - ₹15L,"Job Description
KNOWLEDGE/EXPERIENCE:
· Software Developer/Coordinator with 5+ years of experience in C#, ASP.net, .net Core , Web API, Angular 4+, Micro services technologies with strong foundation in Data structure, Design patterns and Algorithms.
QUALIFICATIONS/SKILLS:
C#, ASP.net, Web API, Angular 4+, Micro services technologies, SQL server
Strong communication skills
Good understanding of Design Patterns, Data structures and Algorithms
Show More
Report",-1,Data PlatformExperts,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,PP_KI-Full Stack Developer,₹9L - ₹10L (Glassdoor Est.),"Aufgaben
:
– Translate business requirements into implementation strategies
– Manage development team
– Writing Stories, Issues, Documentation
Expertise:
– Moderation skills, verbal expressiveness
– Project Management, Scrum Methodology
– Basic knowledge in Relational Database Modelling
– Basic Python knowledge
– min. 5 years job experience
Qualifikationen
Apply Now: click Apply Now
Show Less
Report",4.0,"Mercedes-Benz Research and Development India Private Limited
4.0",Bangalore,5001 to 10000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.8,3.7,4.1,3.5,4.2
14,Full Stack Developer,₹9L - ₹10L (Glassdoor Est.),"Aufgaben
Skills:-
Min 2yrs of experience in Frontend technologies Angular is preferred, React-JS.
Good understanding of backend technologies such as Java, spring framework.
Good understanding of databases such PostgreSQL, MySQL etc.
Good knowledge in Docker, Helm, Jenkins, GIT, GIT Hub Actions, and Argo CD is a plus.
Good problem solving skills.
Good communication skills.
Responsibilities:-
Design and develop complex feature end to end independently.
Provide good quality to product.
Bring new ideas to solve the existing better way.
Involve in architectural discussion.
Lead a story and be responsible for end-to-end quality delivery.
Qualifikationen
B Tech/BE
Experience in Application Development
Start your job application: click Apply Now
Show Less
Report",4.0,"Mercedes-Benz Research and Development India Private Limited
4.0",Bangalore,5001 to 10000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.8,3.7,4.1,3.5,4.2
15,Full Stack Developer,-1,"We're looking for passionate, creative developers who are excited about solving new problems.

As a full-stack developer, you'll work with everything from front-end HTML, Angular, CSS and JS to server-side C# and several different data stores including MySQL, and MongoDB, ASP.NET, Node JS. We don't expect you to know everything coming in, so we'll pair you with mentors who will help you grow and develop your skills.

Skills & Requirements :

We expect to see :

Solid programming skills in your language of choice (not necessarily ours) and a track record of getting stuff done

Experience in a major server-side web development stack (e.g. RoR, ASP.NET, nodejs, etc).

Experience in our stack (C# / ASP.NET / MySQL/nodejs) is a plus, but not a requirement.

Up-to-date knowledge of modern HTML, CSS and JS, angular

Strong computing skills: self-motivating, self-directing, and a good communicator

We like to see (but not required) :

Any open source code or example projects that you're proud of

An active Stack Overflow or GitHub profile

Any other evidence of your passion for building great software
Show Less
Report",3.7,"DronaHQ
3.7",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,3.5,2.9,3.2,3.4,3.4
16,Java Full Stack Developer,-1,"We are looking for an experienced Java Developer with a minimum of 5 years of experience in Java, Spring, Struts, Hibernate, JSP, and MySQL. The ideal candidate will have a strong understanding of the Oscar EMR platform and will work on developing and maintaining various modules of the Oscar EMR system. The candidate should be a team player and able to work in a collaborative environment.

Responsibilities:
Develop and maintain various modules of the Oscar EMR system using Java, Spring, Struts, Hibernate, JSP, and MySQL.
Collaborate with other developers, designers, and project managers to deliver high-quality software solutions.
Write clean and efficient code that follows best practices and coding standards.
Identify and troubleshoot software defects and issues.
Participate in code reviews and ensure that code meets the required quality standards.
Work on software documentation and contribute to technical specifications.
Continuously update skills and knowledge of new technologies and development methodologies.

Requirements:
Bachelor's or Master's degree in Computer Science or related field.
Minimum 3-5 years of experience in Java development.
Strong knowledge of Java, Spring, Struts, Hibernate, JSP, and MySQL.
Strong understanding of software development life cycle (SDLC) and Agile methodologies.
Familiarity with front-end development technologies such as HTML, CSS, JavaScript and Angular
Ability to work collaboratively in a team environment.
Excellent problem-solving and analytical skills.
Good communication and interpersonal skills.

Preferred Qualifications:
Experience in developing and maintaining software solutions for the healthcare industry.
Familiarity with other programming languages such as Python, Linux Shell Scripting
Experience with version control systems such as Git
Experience with continuous integration and deployment tools such as Jenkins
Exposure to AWS Cloud and Docker Containers

Benefits:
Family insurance coverage
Flexible work hours
Remote work option
Fully paid certifications and training as and when required
Company Events

We thank you for your interest in joining AOT Technologies! While we welcome all applicants, only those selected for an interview will be contacted.
We're an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.
Show Less
Report",4.4,"AOT Technologies
4.4",Remote,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.1,4.1,4.3
17,MERN Stack Developer,-1,"Job description
Job description
Senior MERN Stack
Job Overview
We are looking for serious developers that are eager to expand
their knowledge of new and existing technologies such as NodeJS, MongoDB &amp; ExpressJS, AngularJs / ReactJs. You will be collaborating with our mobile application developers, designing back-end components, integrating API with frontend MERN stack, and integrating data storage and protection solutions.
To ensure success as a Node.js (MERN) developer, you should possess extensive knowledge of Node.js based services and experience in a similar role. An accomplished Node.js (MERN) developer will be someone whose expertise results in the stable, fast, and secure exchange of data between servers and end-users.
Responsibilities and Duties
● Meeting with the development team to discuss API interface ideas and applications.
● Reviewing application requirements, API interface and database designs. ● Developing and maintaining all server-side network components. ● Ensuring optimal performance of the central database and responsiveness to front-end requests.
● Designing customer-facing back-end services for various business processes. ● Applicable knowledge of web libraries and frameworks or Angular or React ● Hands on experience with JavaScript development on both frontend and backend ● Developing high-performance applications by writing testable, reusable, and efficient code.
● Implementing effective security protocols, data protection measures, and storage solutions.
● Running diagnostic tests, repairing defects, and providing technical support. ● Documenting Node.js processes, including database schemas, as well as preparing reports.
Required Skill Sets
● At least 3 to 6 years of development experience with Node.js development. ● At least 2 to 3 years in development experience with React JS and React Native development.
● Experience on Typescript
● Extensive knowledge of JavaScript, web stacks, libraries, and frameworks. ● Experience working with MySQL/PostGreSQL databases, ability to write complex queries and optimize them.
● Experience working on microservice and hybrid backend architectures. ● Understanding of Git and development activities such as merge, conflict resolution of code, pull requests, deployment.
● Knowledge of performance testing tools including JMeter and Postman. ● Experience with browser-based debugging and performance testing software. ● Exceptional analytical and problem-solving aptitude.
● Deep understanding of functioning and implementation of basic algorithms such as sorts, searching and the capability to explain performance characteristics.
Preferred Qualifications:
● Experience with REST/SOAP web services, JSON construction and parsing ● Bachelor’s in Computer Science required; Master’s degree a plus ● Experience with MVC frameworks
● Experience in developing, deploying, and/or supporting an enterprise size solution
● Experience with Healthcare IT, understanding of HIPPA compliance is a plus.
● Self-starter, team player, with ability to bring alternate points of view to the discussion.
● Strong organizational skills and collaboration skills are highly valued. ● Ability to work in a fast-paced environment
● Experience with all phases of the development life cycle
● Familiarity with Agile/Scrum development process and continuous integration ● Familiarity Windows and Linux operating systems
Not required but a plus:
● Experience on working with cloud platforms like AWS, Azure or GCP ● CI/DC - Continuous integration and continuous delivery
● Docker, Jenkins understanding.
● A Computer Science degree or background
Job Types: Full-time, Regular / Permanent
Salary: ₹500,000.00 - ₹1,000,000.00 per month
Benefits:
Work from home
Schedule:
Monday to Friday
Night shift
Education:
Bachelor's (Preferred)
Experience:
Mern stack: 3 years (Preferred)
Node.js: 3 years (Preferred)
React: 3 years (Preferred)
React Native: 3 years (Preferred)
Angular: 3 years (Preferred)
Show Less
Report",4.3,"Bexcode Services
4.3",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.0,4.0,4.0,3.5,4.2
18,Full Stack Developer - Web App Development,₹9L - ₹10L (Glassdoor Est.),"Aufgaben
Responsibilities:
Understand project objectives and business requirements to design software based on the customers’ needs.
Requirement analysis, advanced engineering and execution of deliverables.
Provide solutions and proof of concepts to customers’ problems.
Contribute as an individual or in a team in a very agile development environment.
Qualifications:
A software developer having hands on experience in Development of .Net(C#) based Application

It’s necessary to know HTML, CSS, JavaScript and “.Net” based web application development

Must be aware of Agile methodology of Software development, usage of GIT, Linux based web application deployment

Be able to perform Unit Testing as part of development process.
Good to have knowledge on Unit testing frameworks compatible with C#.
In additional to above we are looking for self-motivated, passionate individual contributors who are ready to collaborate in a team.
Optional but great to have:
Cloud technology exposure p referably Microsoft Azure.
Qualifikationen
Responsibilities:
Understand project objectives and business requirements to design software based on the customers’ needs.
Requirement analysis, advanced engineering and execution of deliverables.
Provide solutions and proof of concepts to customers’ problems.
Contribute as an individual or in a team in a very agile development environment.
Qualifications:
A software developer having hands on experience in Development of .Net(C#) based Application

It’s necessary to know HTML, CSS, JavaScript and “.Net” based web application development

Must be aware of Agile methodology of Software development, usage of GIT, Linux based web application deployment

Be able to perform Unit Testing as part of development process.
Good to have knowledge on Unit testing frameworks compatible with C#.
In additional to above we are looking for self-motivated, passionate individual contributors who are ready to collaborate in a team.

Optional but great to have:
Cloud technology exposure p referably Microsoft Azure.
Start your job application: click Apply Now
Show Less
Report",4.0,"Mercedes-Benz Research and Development India Private Limited
4.0",Bangalore,5001 to 10000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.8,3.7,4.1,3.5,4.2
19,Full Stack Developer,-1,"Job Responsibilities:
Develop the front-end design and architecture which is appealing and user-friendly.
Construct the server-side, back-end applications, and architecture.
Build manage the functioning of the database.
Develop efficient APIS.
Check the responsiveness of the application and make improvements if required.
Work closely with the designing teams to discuss the web design features.
Make sure the application ad hereto both the technical needs and the user’s needs.
Watch the whole development cycle of applications including their proper deployment.
Keep in mind the development of applications and functions with proper mobile responsive design.
Collaborate with data analysts and scientists to enhance the working of the software.
Work on the updates, debuting, and troubleshooting of the software.


Job Skills:
Bachelor’s degree in Computer Science.
Proven experience as a developer.
Good Project management skills and organizational skills.
Master in the front-end languages such as HTML, CSS, jQuery, etc.
Proficiency in server-side, back-end languages and Javascript Frameworks, for example, Java, Python, Amber, Angular JS, etc.
Familiarity with database languages such as MongoDB, MySQL, etc.
Good knowledge of web servers and UI/UX design.
Good team working skills and problem-solving skills.
Excellent communication skills.
An analytical mind with great attention to detail.
Show Less
Report",3.6,"Daves Brother Technology
3.6",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,3.4,2.5,3.0,3.2,3.2
20,Java Full Stack Developer,Employer Provided Salary:₹10T - ₹40T,"Experience: 1.0 to 3.0 years of experience
Mandatory Skill: Angular & Spring Boot.
§ Looking for Experience and expertise in Angular and Java Programming skill:
§ Hands on experience in CORE JAVA, JDBC, collection framework, Multithreading programming, OOP concept.
§ Hands on experience in Spring-boot, Hibernate frame work
§ Good in Rest web service, JSON, XML parsing technology
§ Hands on experience in HTML, CSS, JavaScript, JQuery, Angular
§ Fast and smart coding skills, problem finding and debugging skill.
Job Type: Full-time
Salary: ₹10,000.00 - ₹40,000.00 per month
Benefits:
Flexible schedule
Health insurance
Schedule:
Day shift
Ability to commute/relocate:
Nagpur, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Angular: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Show Less
Report",4.1,"Techior Solutions
4.1",Nāgpur,1 to 50 Employees,Company - Private,Education Support & Training Services,Education,Unknown / Non-Applicable,-1,3.7,3.8,3.7,3.9,3.7
21,Full Stack Developer,-1,"We are looking for a passionate individual to join our team as a full stack developer with a minimum 1.5 years of experience in Python/ C#/ Angular/ React/ Java / MongoDB/ WordPress. In addition, you will get a chance to work closely with a remote team, including a project manager, other software engineers, and UI designers working in an Agile environment.
Requirements
Excellent communication skills, both written and verbal
Fluent with Agile workflows
Front-end languages: React, Angular, HTML, CSS, Javascript, JQuery
Back-end languages: Python, Java, Ruby
Frameworks: Django, Flask, .Net
Databases: MySQL, Postgress
Web servers: IIS, Apache and Nginx
UI/UX Design Concepts
CMS platforms: WordPress and Drupal
Experience
Degree in Computer Science, Engineering or equivalent
1.5+ years professional experience
Other Details
Expected Start Date: Immediate
Interview Type: Remote
Salary: Competitive
Job ID: ZG#10029
Show Less
Report",5.0,"ZOG Global
5.0",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,5.0,5.0,4.0,5.0,5.0
22,Senior Full Stack Developer,Employer Provided Salary:₹10L - ₹15L,"Intygrate are passionate about software, IT and helping businesses turn their problems into possibilities using cutting-edge technologies.
We are looking for experienced Senior Full Stack Developers who are comfortable with both front and back-end programming to join our team.
If you are experienced in:
Developing front end website architecture
Designing user interactions on web pages
Developing back-end website applications
Creating servers and databases for functionality
Ensuring cross platform optimisation for mobile
Ensuring responsiveness of applications
Working alongside UI/UX designers for design features
Seeing through a project from conception to finished product
Designing and developing API’s
Meeting both technical and consumer needs
Staying abreast of developments in web applications and programming languages
If you have:
5+ years relevant working experience as a Full Stack Developer
A degree in computer science or relevant field of study
Strong organisational and project management skills
Proficiency with fundamental front-end languages such as HTML, CSS and JavaScript
Familiarity with JavaScript frameworks such as Vue,js, React.js, Express.js and Node.js
Proficiency with a server-side languages such as Java would be beneficial
Familiarity with database technology such as MongoDB, MySQL, DB/2 would be advantageous
Strong experience with cloud infrastructure such as AWS
Proficiency with CI/CD deployment
Familiarity with Google Analytics
Excellent verbal communication skills
Good problem-solving skills
Attention to detail
We can provide:
A flexible working environment
Time to further your experience in technology and framework trends
An opportunity to grow with an organisation
Job Types: Full-time, Regular / Permanent
Salary: ₹1,000,000.00 - ₹1,500,000.00 per year
Benefits:
Paid sick time
Paid time off
Provident Fund
Work from home
Schedule:
Monday to Friday
Supplemental pay types:
Yearly bonus
Education:
Bachelor's (Preferred)
Experience:
JavaScript: 3 years (Required)
Software development: 5 years (Required)
Vue.js: 3 years (Required)
Node.js / Javascript: 3 years (Required)
Show Less
Report",-1,Intygrate,India,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,MERN Stack Developer : Junior,-1,"CashKaro and EarnKaro are two of India’s fastest-growing B2C products. Our mission is to re-invent how businesses acquire customers & sales. We are already a key marketing partner to Amazon, Flipkart, Ajio, Myntra & 100s of top eCommerce companies. We are backed by marquee investors like Kalaari, Ratan Tata, and Korea Investment Partners (last raised $10mm). With a 200-250 INR crores revenue run rate, we are on track to be India’s next unicorn.

Must have skills:-
Designing and developing web applications using MERN stack technology.
Designing and implementing user interfaces that are intuitive, user-friendly, and responsive.
Developer needs to write server-side code using NodeJS and ExpressJS to handle requests and perform tasks such as authentication, authorization, and data processing
Developer needs to write client-side code using ReactJS to create responsive and interactive user interfaces.
Developer is responsible for managing MySQL database and ensuring that it is efficient, reliable, and scalable.
Developer needs to test and debug their code to ensure that the application is reliable and functions as expected.

Requirements: -
1-3 years of experience as MERN stack developer.
Working knowledge of NodeJS and Express.
Solid understanding of HTTP protocols and how server-side code is processed on the client.
Obsession with lean, clean, and organized frontend code
Excellent knowledge of MySQL database, added & test API on postman.

Why Join Us :

1. Start-up Environment - Work with a passionate and energetic team that is driven by hustle, comradeship, and togetherness
2. Compensation & Benefits – Best-in-class salaries to highly competitive ESOPs along with great learning work environment, we offer you a place full of opportunities to customize your career trajectory
3. An Environment for Innovation - We create a culture for innovation by giving an employee the prowess to create, make and innovate.
4. We've got you covered - From medical insurance, well-defined policies to flexi WFH options, scrumptious lunch to some amazing learning and development sessions- we've got your back!
5. Cool Perks – Come and get to join us for in-house events, team outings, dinner catchups, and much more.
Ensuring a Diverse and Inclusive workplace where we learn from each other is core to CK's value. CashKaro.com and EarnKaro.com are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status.
CashKaro.com and EarnKaro.com will not pay any third-party agency or company that does not have a signed agreement with CashKaro.com and EarnKaro.com.
Visit our Career Page at - https://cashkaro.com/page/careers
Follow Us at https://www.linkedin.com/company/cashkaro-com/mycompany/
Show Less
Report",4.8,"CashKaro
4.8",India,51 to 200 Employees,2013,Private Practice / Firm,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.7,4.7,4.8,4.7,4.7
