,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
329,Web Developer (Full Stack),-1,"Remote - Full-Time

Msarii always strives to build Modern platforms to transform the world in a better place. We are helping successfull businesses all remotly. We support new ideas, collaboration, and the ownership of our product throughout the organization.
Msarii Team enjoy the opportunity and benefits of working at an early-stage of the company startup, but in an environment much more akin to a later stage company given the experience of the founding team. The culture at Msarii encourages innovation, independent problem solving, and collaboration as we continue to mature our services and products in the ever-changing work of new technology concepts.
Msarii is self funded.
We have for the full timers:
Employer-paid health care
Casual and diverse workplace
Free Netflix account
Unlimited Vacation policy
Stock, crypto currency options.
Retirement pension
Requirements:
Build reusable code and libraries for future use
Ensure the technical feasibility of UI/UX designs
Optimize application for maximum speed and scalability
Collaborate with other team members and stakeholders
You have:
Proficient knowledge of one of the back-end programming languages PHP, Python, Ruby, Java, .NET & JavaScript }}
Develop new user-facing features
Proficient understanding of web markup, including HTML5, CSS3
Proficient understanding of server-side CSS pre-processing platforms, such as LESS and SASS
JQuery
MySQL database design skills
Version control and Git workflow
Understanding accessibility and security compliance {{Depending on a specific project}}
User authentication and authorization between multiple systems, servers, and environments
Management of hosting environment, including database administration and scaling an application to support load changes
Data migration, transformation, and scripting
Setup and administration of backups
Outputting data in different formats
Understanding differences between multiple delivery platforms such as mobile vs desktop, and optimizing output to match the specific platform
Creating database schemas that represent and support business processes
Proficient knowledge of one of the back-end programming languages PHP, Python, Ruby, Java, .NET & JavaScript }}
Proficient understanding of code versioning tools, such as Git
Proficient understanding of OWASP security principles
Understanding of “session management” in a distributed server environment
Cloud database management similar to AWS and Azure
Show Less
Report",-1,Msarii,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,Java Full Stack Developer,-1,"We are looking for an experienced Java Developer with a minimum of 5 years of experience in Java, Spring, Struts, Hibernate, JSP, and MySQL. The ideal candidate will have a strong understanding of the Oscar EMR platform and will work on developing and maintaining various modules of the Oscar EMR system. The candidate should be a team player and able to work in a collaborative environment.

Responsibilities:
Develop and maintain various modules of the Oscar EMR system using Java, Spring, Struts, Hibernate, JSP, and MySQL.
Collaborate with other developers, designers, and project managers to deliver high-quality software solutions.
Write clean and efficient code that follows best practices and coding standards.
Identify and troubleshoot software defects and issues.
Participate in code reviews and ensure that code meets the required quality standards.
Work on software documentation and contribute to technical specifications.
Continuously update skills and knowledge of new technologies and development methodologies.

Requirements:
Bachelor's or Master's degree in Computer Science or related field.
Minimum 3-5 years of experience in Java development.
Strong knowledge of Java, Spring, Struts, Hibernate, JSP, and MySQL.
Strong understanding of software development life cycle (SDLC) and Agile methodologies.
Familiarity with front-end development technologies such as HTML, CSS, JavaScript and Angular
Ability to work collaboratively in a team environment.
Excellent problem-solving and analytical skills.
Good communication and interpersonal skills.

Preferred Qualifications:
Experience in developing and maintaining software solutions for the healthcare industry.
Familiarity with other programming languages such as Python, Linux Shell Scripting
Experience with version control systems such as Git
Experience with continuous integration and deployment tools such as Jenkins
Exposure to AWS Cloud and Docker Containers

Benefits:
Family insurance coverage
Flexible work hours
Remote work option
Fully paid certifications and training as and when required
Company Events

We thank you for your interest in joining AOT Technologies! While we welcome all applicants, only those selected for an interview will be contacted.
We're an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.
Show Less
Report",4.4,"AOT Technologies
4.4",Remote,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.1,4.1,4.3
331,Java Developer,Employer Provided Salary:₹4L - ₹15L,"About us:
Persistent Systems is a trusted Digital Engineering and Enterprise Modernization partner, combining deep technical expertise and industry experience to help our clients anticipate what’s next and take action. Our offerings, proven solutions, and innovative partner ecosystem create a unique competitive advantage for our clients by giving them the power to see beyond and rise above.
We work with many industry-leading organizations across 18 countries - including 14 of the 30 most innovative US companies, 80% of the largest banks in the US and India, and numerous innovators across the healthcare ecosystem. In addition, we are recognized across the industry as the market leader in delivery and customer excellence, as rated by ISG (2020 and 2021 ISG Star of Excellence Awards).
At Persistent, our values are more than a list of ideas to improve our corporate image. We’re dedicated to building an inclusive culture that reflects what’s important to our employees and is based on what they value.
We provide a people-centric work environment that enables our employees to:
- Accelerate growth, both professionally and personally.
- Impact the world in powerful, positive ways, using the latest technologies.
- Enjoy collaborative innovation, with diversity and work-life wellbeing at the core
- Unlock global opportunities to work and learn with the industry’s best.
As a result, 95% of our employees approve of the CEO and 83% recommend working at Persistent to a friend
Job Description
Google BU Position
Responsibilities:
Design architectures, build prototypes and establish design based on business requirements
Implement CI/CD and deploy the code to various environments including production.
Act as a senior member for the team
Publish best practices and reference code
Perform code reviews, ensure code quality, and encourage a culture of excellence.
Actively participate in assisting the team in resolving technical roadblocks and escalate as needed.
Required Skills:
Java/J2EE - 2+ years
Hands-on experience in analysis, design, coding, and implementation of complex, custom-built applications with Java/J2EE
Strong understanding of Java 8 or later version
Experience in Spring Boot/Spring MVC
Experience in Hibernate / Spring data / ORM techniques
Linux Administration has deployed and maintained applications on Linux systems in a production environment.
Operational knowledge of server maintenance and builds
Decommission MongoDB: Java, Spring, Kafka, PostgreSQL (Building of a few new services and touching monolith code, removing MongoDB)
Decommission RabbitMQ: Java, Kafka (Removing RabbitMQ from our stack, migrating over to Kafka)
Decommission Selenium: Java (Removing Selenium from our stack, create Integration/API tests in Java, useful if they can read/understand existing selenium tests we have, they’re written in Scala)
Test Pyramid, Unit testing , Integration testing using java
Spring Rest, Swagger
Desired Skills:
Cloud Certifications
Experience in Kubernetes
Hands-on CI / CD experience
Job Type: Full-time
Salary: ₹400,000.00 - ₹1,500,000.00 per year
Schedule:
Day shift
Work Location: Remote
Start your job application: click Easy Apply
Show Less
Report",4.0,"Persistent Systems
4.0",Remote,10000+ Employees,1990,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),3.9,3.6,4.1,3.7,3.9
332,Full Stack Developer,Employer Provided Salary:₹45T,"We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks, and third-party libraries. You should also be a team player with a knack for visual design and utility. If you’re also familiar with Agile methodologies, we’d like to meet you.
Roles & Responsibilities
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Work with data scientists and analysts to improve software
Requirements
Proven experience as a Full Stack Developer or similar role
Experience developing desktop and mobile applications
Familiarity with common stacks
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)
Knowledge of multiple back-end languages (e.g. C#, Java, .Net Core, >Net MVC) and JavaScript frameworks (e.g. Angular, React, Node.js)
Familiarity with databases (e.g. MSSQL, MySQL, MongoDB), web servers (e.g. Apache, IIS) and UI/UX design
Excellent communication and teamwork skills
Great attention to detail
Organizational skills
An analytical mind
Degree in Computer Science, Statistics or relevant field

Job Details
DepartermentTechnical
Location100% Remote
Job TypeFull time/ Contract
EducationBCA / MCA / BE-IT / Computer Engineer / BE-Computer Science
Experience3 to 5 Years
Offered SalaryUpto 45K CTC
Show Less
Report",3.6,"Citta Solutions
3.6",Remote,1 to 50 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),3.6,3.6,3.9,3.9,3.7
333,Full Stack Android Developer,Employer Provided Salary:₹9L - ₹29L,"What makes a great fit:
Full Stack Android Developer, in a early-stage startup.
Rasing preseed soon + Equity allocation
We are looking for a founding team member who has experience in Native Android Backend development and masters API Integration, Spring Boot and MySQL, Java, Node.Js
The company is based in Chandigarh but the work is remote.
Since the role is of founding member, it involves equity too.
About RideChecker
We are a early stage start-up in stealth, ready to mark dent in the mobility ride hailing space. Raising preseed and building founding team.
Company Type
Start-up
Website
http://ridechecker.com
Company Size
1-10 employees
Office Locations
Mohali, Punjab, India
Show Less
Report",4.3,"BigShyft
4.3",Remote,1 to 50 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),4.2,3.9,3.7,3.5,3.6
334,Full Stack Developer - React / NodeJS,Employer Provided Salary:₹8L - ₹10L,"Full–time
Perform hands-on software development, including writing code and unit tests, doing proof of concepts, conducting code reviews, and testing in ongoing sprints
Work closely with product managers and other full-stack developers to implement innovative solutions to challenging web development problems
Participates in system design and specifications, program logic and flow-charting, development, testing, debugging, documentation, and support
Provides analysis of problems and recommends solutions
Work collaboratively with a tight-knit product development team
Qualifications BE, BTech, or MS degree in computer science, or equivalent 3+ years of work experience.
Experience working in React and able to demonstrate strong JavaScript knowledge
4+ years of experience working with NodeJS
Strong knowledge of HTML, CSS
Having worked with multimedia elements like sound, graphics, animations, etc.
1+ years of experience working with MongoDB
Experience with CI and CD environment and platforms (AWS)
Strong experience building single-page and progressive web applications
Ability to efficiently manage and build large, complex web applications
Strong analytical and problem-solving skills, with good attention to detail
Self-motivated, ability to work independently
Ability to use creative thinking to develop innovative and efficient solutions to requirements from the business team.
Strong project management skills, including the ability to manage multiple tasks simultaneously
Ability to mentor other developers if required.
PHP experience will be a big plus
Additional Information Professional maturity, integrity, discipline, and a positive attitude in open work culture.
Self starter and ability to work in a fast-paced team environment.
Passion to work with technology
Other Details Role: Full Stack Software Developer (Full Time)
Location: Remote
Job Type: Full-time
Pay: ₹800,000.00 - ₹1,000,000.00 per year
Schedule:
Morning shift
Application Question(s):
Give links to a few of your best projects with a brief description of your role in the frontend ( in ReactJS) and backend development (NodeJS) work.
Education:
Bachelor's (Required)
Experience:
total work: 3 years (Required)
Expected Start Date: 03/04/2023
Show Less
Report",-1,digiXL Inc.,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
335,Internship - UI Developer,-1,"Job Title: UI Developer Intern
Job Summary:
We are seeking a highly motivated Intern (UI Developer) to join our Web Application development team. As a UI Developer Intern, you will work closely with our front-end developers and designers to assist in the.

Key Responsibilities:
Develop UI for new features/screens by creating new components or reusing existing ones
Write clean, maintainable, and efficient code
Participate in code and design reviews and contribute to the improvement of our development processes
Attend daily scrum meetings and provide updates on your work
Collaborate with the design team to create reusable and consistent UI components

Requirements:
Passion for writing good HTML, CSS and Javascript
Familiarity with version control systems (e.g. Git)
Strong problem-solving skills and attention to detail
Excellent communication and collaboration skills

Preferred Qualifications:
Fresher to 1 year of relevant experience
Experience with the latest CSS layout techniques
Knowledge of front-end development best practices
Knowledge of Single page applications
Our current tech stack is AngularJS 1. x, Atomic CSS (Atomizer), Grunt, Style lint, Typescript

This is a full-time, paid internship. As an intern, you will have the opportunity to learn and grow in a supportive and collaborative environment while gaining hands-on experience in front-end development. If you are passionate about web development and have the desire to build great user experiences, we encourage you to apply.
Show Less
Report",3.6,"Wingify Software Pvt. Ltd.
3.6",India,201 to 500 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.8,3.7,4.0,3.5,3.5
336,Full Stack Developer_Intern,-1,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

Position Name Full Stack Developer
Position Details
EY’s GDS Assurance Digital team’s mission is to develop, implement and integrate technology solutions that better serve our audit clients and engagement teams. As a member of EY’s core Assurance practice, you’ll develop a deep Audit related technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require audit departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.
EY's GDS Assurance Digital team members work side-by-side with the firm's partners, clients and audit technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Assurance.

GDS Assurance Digital provides solution architecture, application development, testing and maintenance support to the global Assurance service line both on a pro-active basis and in response to specific requests.
EY is currently seeking Software Engineer to join the GDS Assurance Digital practice in Bangalore, India, to work on various Microsoft technology-based projects for customers across the globe.

Requirements
A Bachelor's degree (BE/BTech/MCA & MBA) in Computer Science, Engineering, Information Systems Management, Accounting, Finance or a related field with adequate industry experience.

Technical skills requirements:
Strong experience in .Net Core and Entity Framework and React JS/Angular JS
Experience in React JS or Angular JS in must.
Working knowledge of relational database development: MS SQL/SQL Azure, EF 6, EF Core
Unit testing: NUnit, Moq, jest
Experience using distributed version control systems: Git/SVN
Should have understanding and experience of software development best practices.
Excellent business communication
JSON and Rest API integration
Need to work as a team member to contribute in various technical streams of Microsoft Technologies.
Nice to have skill
Basic knowledge in one of the following technologies: Angular, React
Experience in Azure DevOps
Experience in Agile / Scrum methodology

Analytical/Decision-Making Responsibilities:
An ability to quickly understand complex concepts and use technology to support data modeling, analysis, visualization, or process automation
Selects appropriately from applicable standards, methods, tools, and applications and uses accordingly
Ability to work within a multi-disciplinary team structure, but also independently
Demonstrates an analytical and systematic approach to problem-solving
Communicates fluently orally and in writing and can present complex technical information to both technical and non-technical audiences
Able to plan, schedule and monitor work activities in order to meet time and quality targets
Able to absorb rapidly new technical information, business acumen, and apply it effectively
Ability to work in a team environment with strong customer focus, good listening, negotiation and problem-resolution skills

Additional skills requirements:
The expectations are that a Senior will be able to maintain long-term client relationships and network and cultivate business development opportunities
Provide high quality client services by directing daily progress of engagement work, informing engagement manager of engagement status, and managing staff performance.
Must have presentation skills ' ability to create PowerPoint deck to communicate solution architecture to various stakeholders.
Should have understanding and experience of software development best practices
Excellent business communication, Consulting, Quality process skills
Must be a team player

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.
Show Less
Report",-1,"EY
3.9",Bangalore,Unknown,Unknown,Unknown / Non-Applicable,-1,-1,-1,-1,-1,-1,-1,-1
337,Front End Developer (React.js),₹4L - ₹8L (Glassdoor Est.),"Delhi
We are looking for an experienced top-notch full-stack developer to grow with our dev team. As a React.js Developer, you will be involved from conception to completion with projects that are technologically sound and aesthetically impressive.
The Role
The primary focus will be on developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux). You will ensure that these components and the overall application are robust and easy to maintain. You will coordinate with the rest of the team working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and quality product is important.
Responsibilities:
Developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux).
Ensuring that these components and the overall application are robust and easy to maintain.
Develop new user-facing features using React.js and Building reusable components and front-end libraries for future use.
Translate designs and wireframes into high quality code and optimize components for maximum performance across a vast array of web-capable devices and browsers.
Understand the business requirements and translate them into technical requirements with a knack for benchmarking and optimization.
Develop a flexible and well-structured front-end architecture, along with the APIs to support it.
Construct visualizations that are able to depict vast amounts of data
Qualification & Skillset:
Bachelor’s Degree or equivalent in Computer Science & Experience with Java Script
Thorough understanding of React.js and its core principles and Experience with popular React.js workflows (such as Flux or Redux)
Core web fundamentals: HTML, Java Script and CSS and Knowledge of CSS pre-processor like Sass or LESS
Show Less
Report",4.1,"Spark Eighteen Lifestyle
4.1",New Delhi,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.1,3.9,4.0,4.1,4.0
338,MERN Stack Developer,-1,"Job description
Job description
Senior MERN Stack
Job Overview
We are looking for serious developers that are eager to expand
their knowledge of new and existing technologies such as NodeJS, MongoDB &amp; ExpressJS, AngularJs / ReactJs. You will be collaborating with our mobile application developers, designing back-end components, integrating API with frontend MERN stack, and integrating data storage and protection solutions.
To ensure success as a Node.js (MERN) developer, you should possess extensive knowledge of Node.js based services and experience in a similar role. An accomplished Node.js (MERN) developer will be someone whose expertise results in the stable, fast, and secure exchange of data between servers and end-users.
Responsibilities and Duties
● Meeting with the development team to discuss API interface ideas and applications.
● Reviewing application requirements, API interface and database designs. ● Developing and maintaining all server-side network components. ● Ensuring optimal performance of the central database and responsiveness to front-end requests.
● Designing customer-facing back-end services for various business processes. ● Applicable knowledge of web libraries and frameworks or Angular or React ● Hands on experience with JavaScript development on both frontend and backend ● Developing high-performance applications by writing testable, reusable, and efficient code.
● Implementing effective security protocols, data protection measures, and storage solutions.
● Running diagnostic tests, repairing defects, and providing technical support. ● Documenting Node.js processes, including database schemas, as well as preparing reports.
Required Skill Sets
● At least 3 to 6 years of development experience with Node.js development. ● At least 2 to 3 years in development experience with React JS and React Native development.
● Experience on Typescript
● Extensive knowledge of JavaScript, web stacks, libraries, and frameworks. ● Experience working with MySQL/PostGreSQL databases, ability to write complex queries and optimize them.
● Experience working on microservice and hybrid backend architectures. ● Understanding of Git and development activities such as merge, conflict resolution of code, pull requests, deployment.
● Knowledge of performance testing tools including JMeter and Postman. ● Experience with browser-based debugging and performance testing software. ● Exceptional analytical and problem-solving aptitude.
● Deep understanding of functioning and implementation of basic algorithms such as sorts, searching and the capability to explain performance characteristics.
Preferred Qualifications:
● Experience with REST/SOAP web services, JSON construction and parsing ● Bachelor’s in Computer Science required; Master’s degree a plus ● Experience with MVC frameworks
● Experience in developing, deploying, and/or supporting an enterprise size solution
● Experience with Healthcare IT, understanding of HIPPA compliance is a plus.
● Self-starter, team player, with ability to bring alternate points of view to the discussion.
● Strong organizational skills and collaboration skills are highly valued. ● Ability to work in a fast-paced environment
● Experience with all phases of the development life cycle
● Familiarity with Agile/Scrum development process and continuous integration ● Familiarity Windows and Linux operating systems
Not required but a plus:
● Experience on working with cloud platforms like AWS, Azure or GCP ● CI/DC - Continuous integration and continuous delivery
● Docker, Jenkins understanding.
● A Computer Science degree or background
Job Types: Full-time, Regular / Permanent
Salary: ₹500,000.00 - ₹1,000,000.00 per month
Benefits:
Work from home
Schedule:
Monday to Friday
Night shift
Education:
Bachelor's (Preferred)
Experience:
Mern stack: 3 years (Preferred)
Node.js: 3 years (Preferred)
React: 3 years (Preferred)
React Native: 3 years (Preferred)
Angular: 3 years (Preferred)
Show Less
Report",4.3,"Bexcode Services
4.3",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.0,4.0,4.0,3.5,4.2
339,Full Stack Developer,Employer Provided Salary:₹5L - ₹15L,"Job Description
KNOWLEDGE/EXPERIENCE:
· Software Developer/Coordinator with 5+ years of experience in C#, ASP.net, .net Core , Web API, Angular 4+, Micro services technologies with strong foundation in Data structure, Design patterns and Algorithms.
QUALIFICATIONS/SKILLS:
C#, ASP.net, Web API, Angular 4+, Micro services technologies, SQL server
Strong communication skills
Good understanding of Design Patterns, Data structures and Algorithms
Good in project management, stake holder management and risk management
Ability to quickly learn about new IT systems and techniques
Strong Problem Solving skills
Be able to work as an individual and as part of a team
Flexible and willing to accept a change in priorities as necessary
Be able to work on tight deadlines
Self-driven & motivated
Should have the ability to drive requests to closure
Be able to work as an individual and as part of a team
Job Types: Full-time, Regular / Permanent
Pay: ₹500,000.00 - ₹1,500,000.00 per year
Benefits:
Work from home
Schedule:
Evening shift
Monday to Friday
Education:
Bachelor's (Preferred)
Experience:
Angular: 3 years (Preferred)
total work: 9 years (Preferred)
.NET Core: 6 years (Preferred)
Show Less
Report",-1,Data PlatformExperts,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
340,Full Stack Developer,-1,"We are looking for a passionate individual to join our team as a full stack developer with a minimum 1.5 years of experience in Python/ C#/ Angular/ React/ Java / MongoDB/ WordPress. In addition, you will get a chance to work closely with a remote team, including a project manager, other software engineers, and UI designers working in an Agile environment.
Requirements
Excellent communication skills, both written and verbal
Fluent with Agile workflows
Front-end languages: React, Angular, HTML, CSS, Javascript, JQuery
Back-end languages: Python, Java, Ruby
Frameworks: Django, Flask, .Net
Databases: MySQL, Postgress
Web servers: IIS, Apache and Nginx
UI/UX Design Concepts
CMS platforms: WordPress and Drupal
Experience
Degree in Computer Science, Engineering or equivalent
1.5+ years professional experience
Other Details
Expected Start Date: Immediate
Interview Type: Remote
Salary: Competitive
Job ID: ZG#10029
Show Less
Report",5.0,"ZOG Global
5.0",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,5.0,5.0,4.0,5.0,5.0
341,Full Stack Developer(Nodejs+ Angular/Reactjs),-1,"Job Information
Work Experience
2-6 years
Industry
IT Services
City
Remote
State/Province
Remote
Zip/Postal Code
Remote
Job Description
Basic Job Responsibility:
The incumbent will be responsible for building microservices based on a leading NodeJS API framework
while also contributing to a large open source community where your work will be seen and used by
thousands of developers.
You will work with the SourceFuse tech council that is composed of senior architects to work on
technical definitions of new microservices and will mentor junior developers that integrate these
services into client projects.


KRAS:
Coding complex modules
Code review and enforcing best practices
Improve Application architecture
Constantly improve his/her own skill set
Customizations to existing open source or custom built applications
Building a knowledge base of the latest programming trends, best practices, and
methodologies


Skills & Abilities:
Experience in Javascript frameworks (Node.js and Reactjs/Angular)
Knowledge of Typescript

Education:
B.Tech/ BCA/ MCA or M.Tech

Personal Characteristics:
Strong portfolio and excellent attitude
Must be self-confident to work in a team and individually
Ability to drive the project with the team
Strong communication skills
Detail oriented and ability to organize
Problem-solving and innovation skills are a must
Delivery oriented and able to work under strict deadlines.

Experience:
Relevant Experience should be 2-6 years

IF YOU ARE INTERESTED TO GO THROUGH THE PROCESS,KINDLY APPLY
Interview Process:
Machine test Round 1 Interview Round 2 Interview
Show Less
Report",4.2,"SourceFuse Technologies
4.2",Remote,201 to 500 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.2,3.9,4.2,4.1,4.1
342,Full Stack Developer,-1,"Job Responsibilities:
Develop the front-end design and architecture which is appealing and user-friendly.
Construct the server-side, back-end applications, and architecture.
Build manage the functioning of the database.
Develop efficient APIS.
Check the responsiveness of the application and make improvements if required.
Work closely with the designing teams to discuss the web design features.
Make sure the application ad hereto both the technical needs and the user’s needs.
Watch the whole development cycle of applications including their proper deployment.
Keep in mind the development of applications and functions with proper mobile responsive design.
Collaborate with data analysts and scientists to enhance the working of the software.
Work on the updates, debuting, and troubleshooting of the software.


Job Skills:
Bachelor’s degree in Computer Science.
Proven experience as a developer.
Good Project management skills and organizational skills.
Master in the front-end languages such as HTML, CSS, jQuery, etc.
Proficiency in server-side, back-end languages and Javascript Frameworks, for example, Java, Python, Amber, Angular JS, etc.
Familiarity with database languages such as MongoDB, MySQL, etc.
Good knowledge of web servers and UI/UX design.
Good team working skills and problem-solving skills.
Excellent communication skills.
An analytical mind with great attention to detail.
Show Less
Report",3.6,"Daves Brother Technology
3.6",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,3.4,2.5,3.0,3.2,3.2
343,Full-Stack Developer,-1,"We are looking to hire a talented Full stack developer to manage back-end & front-end, Web developers. As a Full-stack developer, you will be responsible for developing and coding all server-side logic. Should have in-depth knowledge of object-oriented PHP programming, understanding of MVC designs, and working knowledge of front-end technologies including HTML5, JavaScript, and CSS3.
We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.
As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks, and third-party libraries. You should also be a team player with a knack for visual design and utility.
Job Category: Web Development
Job Type: Full Time
Job Location: Work From Ofice
Show Less
Report",-1,Bestiro infotech,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
344,Software Engineer - Full stack Developer,₹6L - ₹8L (Glassdoor Est.),"Role: Software Engineer – Full Stack Developer
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and authoritative specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation - everything out of one hand!
What part will you play?
Understand, Analyze, and derive software requirements, user stories, High level and low-level design, implementation, unit, and integration test to deliver high quality product.
Implement new requirements and maintenance adhering to coding and quality
guidelines
Identification and implementation of (unit/integration/automation) tests to
ensure solution addresses customer requirements.
Identify potential harmony and for re-use of components / technology.
Providing documentation (requirement/design/test specification) inputs, and
ensuring delivery conforms to organization and project quality processes
Ensuring integration and submission of solution into software configuration
management system, within committed delivery timelines
Able to coach and guide junior team member on need basis.
Able to adopt context switching based on project needs.
Use your skills to move the world forward!
Qualification/Exp yrs.: BE/B. Tech/MCA/M.Tech with 2 to 6 years of
relevant experience in software development.
Experience:
Professional 2 to 6 years’ experience in design and development
Experience in Microservice API development using C#, .Net and web
development using Angular/React, CSS, HTML & JavaScript.
Experience in Python is an added advantage.
Understanding of the Mind Sphere platform and web architecture from a
digitalization perspective.
Experience in databases like Mongo DB, POSTGRE SQL
Take complete ownership of developing solution for SENTRON family of devices.
Exposure to CI/CD tools, Code Analysis, and Test automation is preferred.
Good knowledge on building REST APIs and handling Rest API Frameworks.
experience with asynchronous programming would be a plus.
Software design experience using OOAD/UML expertise in any UML design tools.
Work experience in unit testing frameworks.
Strong motivation to work as a team member to achieve committed goals.
Exhibit Ownership culture while contributing towards realizing product vision.
Make your mark in our exciting world at Siemens.
This role is based in Bangalore, where you’ll get the chance to work with teams impacting entire cities, countries - and the shape of things to come.
We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we encourage applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination and help us shape tomorrow.
Find out more about Siemens careers at: www.siemens.com/careers


Organization: Advanta
Company: Siemens Technology and Services Private Limited
Experience Level: Experienced Professional
Full / Part time: Full-time
Show Less
Report",4.1,"Siemens
4.1",Bangalore,10000+ Employees,1847,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.7,4.1,3.7,4.1
345,MEAN Stack Internship,Employer Provided Salary:₹5T - ₹7T,"Job Title: MEAN Stack Intern
Job Type: Internship
Job Duration: 6 months
Location: Remote
Job Summary:
We are looking for a talented and motivated MEAN Stack Intern to join our development team. The successful candidate will work alongside experienced developers to gain hands-on experience in building web applications using the MEAN stack. The intern will be involved in all aspects of the development process, from design to deployment.
Key Responsibilities:
Develop and maintain web applications using the MEAN stack
Collaborate with cross-functional teams to design, develop and deploy new features
Write clean, maintainable and efficient code
Contribute to the development of best practices and standards within the team
Participate in code reviews and contribute to improving code quality
Troubleshoot and debug issues as they arise
Stay up-to-date with emerging trends and technologies in web development
Requirements:
Must be currently pursuing or recently graduated with a degree in Computer Science, Software Engineering or related field
Solid understanding of web development principles, including HTML, CSS, JavaScript, and RESTful web services
Familiarity with the MEAN stack (MongoDB, ExpressJS, AngularJS, NodeJS)
Experience with version control systems such as Git
Strong problem-solving skills and attention to detail
Ability to work collaboratively in a team environment
Excellent verbal and written communication skills
understanding of object oriented concepts
This internship may lead to a full-time employment opportunity based on performance and business needs.
Job Types: Full-time, Internship
Salary: ₹5,000.00 - ₹7,000.00 per month
Benefits:
Leave encashment
Work from home
Schedule:
Day shift
Monday to Friday
Application Question(s):
Do you have prior internship experience ?
Education:
Bachelor's (Preferred)
Work Location: Remote
Show Less
Report",-1,"Budhana Tech, LLP",Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
