,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
158,Lead UI Angular Developer,Employer Provided Salary:₹10L,"About the job
We are a stealth mode tech startup and we are building an Events Management platform.
Our engineers will have autonomy to design and ship features from scratch. We value curiosity, self-awareness and collaboration as much as technical excellence.
As an early member of the founding frontend team, you'll own building big pieces of our novel, event driven architecture together with incredibly bright and motivated peers.
Ideal Candidate:
You have at least 5 years of professional software engineering experience
You have Built products/features 0→1 (launching MVP)
Previous startup experience highly desirable
You have strong experience coding and designing in Typescript.
You have experience with UX designing and mobile app (iOS/Android) development
You're naturally biased toward action & impact
You're inclined toward growth
A problem-solver with can-do attitude
Ready to learn new technologies and adapt to changing requirements
Your Work
Develop conceptual design, configures/prototypes solution alternatives, authors UI/UX specifications, and implements solutions.
Create clear user flows, wireframes, and prototypes for user interfaces.
Ensuring reliability, quality and debuggability of code
You’ll be collaborating closely with our founders along each step of the product development process, from ideation, to execution, to delivery.
You’ll help set the technical direction of your team and guide the implementation of end-user experiences
You’ll mentor future-engineers on the team and establish best practices for frontend engineering org
Work at both a detailed design level and a strategic level to influence the product roadmap.
You’ll build user interfaces that are intuitive, accessible, performant and reliable using modern frontend tech stack
Benefits
Competitive pay with higher equity as the company is in the earlier stages
Working directly with the co-founders
Be part of founding engineering team
Unlimited learning opportunities
Job Types: Full-time, Part-time
Part-time hours: 40 per week
Salary: Up to ₹1,000,000.00 per year
Schedule:
US shift
Weekend availability
Experience:
total work: 5 years (Preferred)
Show Less
Report",-1,YouPlan.US,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
159,Full Stack Developer_Intern,-1,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

Position Name Full Stack Developer
Position Details
EY’s GDS Assurance Digital team’s mission is to develop, implement and integrate technology solutions that better serve our audit clients and engagement teams. As a member of EY’s core Assurance practice, you’ll develop a deep Audit related technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require audit departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.
EY's GDS Assurance Digital team members work side-by-side with the firm's partners, clients and audit technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Assurance.

GDS Assurance Digital provides solution architecture, application development, testing and maintenance support to the global Assurance service line both on a pro-active basis and in response to specific requests.
EY is currently seeking Software Engineer to join the GDS Assurance Digital practice in Bangalore, India, to work on various Microsoft technology-based projects for customers across the globe.

Requirements
A Bachelor's degree (BE/BTech/MCA & MBA) in Computer Science, Engineering, Information Systems Management, Accounting, Finance or a related field with adequate industry experience.

Technical skills requirements:
Strong experience in .Net Core and Entity Framework and React JS/Angular JS
Experience in React JS or Angular JS in must.
Working knowledge of relational database development: MS SQL/SQL Azure, EF 6, EF Core
Unit testing: NUnit, Moq, jest
Experience using distributed version control systems: Git/SVN
Should have understanding and experience of software development best practices.
Excellent business communication
JSON and Rest API integration
Need to work as a team member to contribute in various technical streams of Microsoft Technologies.
Nice to have skill
Basic knowledge in one of the following technologies: Angular, React
Experience in Azure DevOps
Experience in Agile / Scrum methodology

Analytical/Decision-Making Responsibilities:
An ability to quickly understand complex concepts and use technology to support data modeling, analysis, visualization, or process automation
Selects appropriately from applicable standards, methods, tools, and applications and uses accordingly
Ability to work within a multi-disciplinary team structure, but also independently
Demonstrates an analytical and systematic approach to problem-solving
Communicates fluently orally and in writing and can present complex technical information to both technical and non-technical audiences
Able to plan, schedule and monitor work activities in order to meet time and quality targets
Able to absorb rapidly new technical information, business acumen, and apply it effectively
Ability to work in a team environment with strong customer focus, good listening, negotiation and problem-resolution skills

Additional skills requirements:
The expectations are that a Senior will be able to maintain long-term client relationships and network and cultivate business development opportunities
Provide high quality client services by directing daily progress of engagement work, informing engagement manager of engagement status, and managing staff performance.
Must have presentation skills ' ability to create PowerPoint deck to communicate solution architecture to various stakeholders.
Should have understanding and experience of software development best practices
Excellent business communication, Consulting, Quality process skills
Must be a team player

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.
Show Less
Report",-1,"EY
3.9",Bangalore,Unknown,Unknown,Unknown / Non-Applicable,-1,-1,-1,-1,-1,-1,-1,-1
160,Angular Developer (Remote Working ),Employer Provided Salary:₹35T - ₹1L,"JOB DESCRIPTION – ANGULAR DEVELOPER
Job Role
Responsible for developing and designing user interfaces using the Angular framework.
Work closely with web developers and back-end engineers to create high-performing, responsive, and interactive applications.
Writing non-blocking code, and resorting to advanced technique
Preferred skills
Preferred candidate from Kerala and Tamil Nadu Location
Should have a minimum of 4 years experience in developing web applications using Angular 2 or later versions
Solid Typescript, JS, HTML5 and CSS skills.
Prior experience working with reactive forms, custom validators.
Have used Rxjs extensively.
Knows ES6 and its numerous in-built functions.
Good understanding of angular module concepts, lazy loading and structure of Angular project.
Knows to read stack traces and debug code using browser developer tools.
Ideal candidate is expected to have -
knowledge in SCSS.
Understanding of state management tools like ngrx.
Experience working in a product company.
Preferred candidates from Kerala and Tamil Nadu
Immediate Joiners preferred
Benefits with Qrech Global Solutions
Work From Home Option , Flexible working hours.
Job Type: Full-time
Salary: ₹35,000.00 - ₹100,000.00 per month
Benefits:
Flexible schedule
Health insurance
Paid sick time
Paid time off
Work from home
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Experience:
Angular: 4 years (Preferred)
Expected Start Date: 04/04/2023
Show Less
Report",-1,Qrech Global Solutions Private Limited,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,Associate Java Full Stack Developer,-1,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee well being.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.
The Boeing India is currently seeking a high performing versatile Associate Java Full Stack Developer to join the Manufacturing & Quality team.
A successful candidate Performs the design, programming, test, implementation and documentation of features and capabilities for the mobile-first responsive web application Digital Production Pulse, which will transform the way we manufacture and assemble products across the enterprise! Writes and compiles complex code based on documented design or designs application architecture that integrates application software and delivery subsystems for specific applications. Modifies or upgrades complex applications to maintain functionality and performance. Identifies and recommends improvements. Identifies and resolves complex programming or application architecture problems.

Position Responsibilities:
The role involves performing the design, program, test, implementation and documentation of complex computing applications in Java/J2EE technologies
Analyze end user processes to define application requirements, writing and compiling complex code
Document design or architecture that integrates application software and delivery subsystems for specific applications
Identifying and resolving complex programming or application architecture problems, and recommending improvements
Job requires working within a diverse team of skilled and motivated co-workers to collaborate on results.
Basic Qualifications (Required Skills/Experience):
Hands on experience in Java Full stack enterprise level Java application development cutting across global teams
This position is for a full stack developer who has excellent programming skills in the latest tools & technology frameworks like AngularJS, Bootstrap, JavaScript, jQuery, Java 11/J2EE frameworks etc.
MUST have strong experience in and technologies such as Spring Boot, Spring MVC, Spring Data JPA, Spring Security, SOA, Angular, Cloud technologies, Java based Micro services and API development
Experience using team collaboration tools including Git, Bitbucket, JIRA, and Confluence.
Experience with Agile development methodologies.
Strong proficiency in frameworks such as Angular/React/VueJS and/or NodeJS (NestJS/Express) etc.
Experience in reactive programming (RxJs, Redux)
Experience with automating software builds, unit tests, integration tests, deployment, and installations using DevOps tools and
techniques (GitLab, Jenkins, etc.)
Experience with virtualization and container orchestration technologies such as Docker and Kubernetes.
Experience in cloud application delivery platforms such as Pivotal Cloud Foundry, OpenShift, AWS, Azure, etc.
Experience with open-source databases like MySQL, MongoDB, Redis, etc.
Strong UI development experience with JavaScript frameworks like AngularJS is a MUST.
Working exposure with Agile methodologies (Scrum & SAFe) is a must.
Hands-on experience with Build and Deployment tools and languages. Experience in best practices and Tools around CI/CD.
Knowledge of integrating with Maven, GIT and Shell scripting.
Good knowledge of database concepts with knowledge on writing SQL Queries and Stored Procedures.
Working exposure to cloud technologies
Demonstrated experience in developing and deploying high-volume, multi-tiered, distributed business critical applications.
Strong work ethic, communication skills & good time management with ability to lead diverse teams, meetings and stakeholders’ meetings.
Ability to develop new and innovative applications as well as maintaining existing code.
Excellent Presentation and communication skills to work in a globally distributed team
Should have solid experience as technical mentor for team members
Preferred Qualifications (Desired Skills/Experience):
Experience in Aerospace and Engineering Domain is a plus.
Typical Education & Experience:
Bachelor's degree or 3 year Diploma with typically 5 to 8 Years related work experience and/or a Master's degree or 3 year Diploma with typically 4 to 7 Year's related work experience or relevant military experience
Relocation:
This position does offer relocation within INDIA.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",3.9,"BOEING
3.9",Bangalore,10000+ Employees,1916,Company - Public,Aerospace & Defence,Aerospace & Defence,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9
162,React Developer,Employer Provided Salary:₹4L - ₹6L,"We are a stealth startup focusing on AI in healthcare and are looking for software engineers to join our PoC (Proof of Concept) team. You will be a core member of the company with equity options. If you are ambitious, excited about next-generation tech and have a constant hunger to learn, we encourage you to apply.
Your responsibilities:
Design and develop full-stack web applications for PoC.
Participate in client meetings and refine product capabilities.
Essential requirements:
Interested in working at startups.
Ability to work independently.
Experienced in developing full-stack web applications.
Strong command over React and Python.
Basic experience with Data Science.
Comfortable with ambiguity and frequent changes to project scope in innovation environment.
Desirable Requirements:
Experience with software security practices.
Experience in Agile software development methodologies.
Job Type: Full-time
Salary: ₹350,000.00 - ₹550,000.00 per year
Schedule:
Monday to Friday
Ability to commute/relocate:
Bangalore City, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
software engineering work: 2 years (Required)
Application Deadline: 11/04/2023
Expected Start Date: 18/04/2023
Show Less
Report",-1,Diagnokare Technologies,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,Full stack developer (Software Development Engineer),₹3L - ₹7L (Glassdoor Est.),"Development Team
We are looking for a full-time Full Stack Developer with knowledge of Node.js and React.js to join the software engineering team for our rapidly growing startup. The candidate must have a strong focus on front- and back-end development and demonstrate the ability to work in an fast-paced environment.
Responsibilities
Help with design and implementation across back-end services and front-end web application
Take technical ownership of features and advance product functionality
Display ability to deliver with minimal direction (and sometimes ambiguous requirements) while asking questions when needed to remain efficient
Write tests for your code
Advocate and improve on code quality, automated tests, CI/CD initiatives, and the developer experience


Experience
Excellent English verbal and written communication skills
1+ years working in a full stack environment
Experience in Node.js and React.js or related technologies
Experience working with serverless platforms such as AWS Lambda, Google Cloud functions, or similar
Familiarity with design patterns and microservices-based architecture pattern
Experiences with writing complex database queries
Experience refactoring code and algorithms for improved performance and robustness
Experience writing unit, functional, and integration tests
Experience in continuous integration and continuous delivery (CI/CD) and an Agile development process
A positive, can-do attitude
Self-motivated to find ways to unblock oneself
Trustworthy, team-oriented, and transparent
Show Less
Report",4.5,"Clayworks Spaces Technology
4.5",Bangalore,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.7,4.7,5.0,4.7,5.0
164,Dot net Developer software Engineer Sr/Jr C#,Employer Provided Salary:₹2L - ₹10L,"We are looking for a .Net Developer to join a market leading Software House based in Mohali.
The successful candidate will be expected to be heavily involved with the on-going backend and front-end development using various technopoles.
The company has a friendly culture and will provide training as well as the chance to work with lead engineers and progress your career within a significant size development function.
We use a range of technologies to build front and backend applications, here is an insight into our current stack:
C#, Asp.Net MVC, .Net Core, Entity Framework, Blazor, Azure, WCF, AWS, SQL Server, MySQL, Python, Microservices, Docker, Kubernetes, Terraform, Elasticsearch, CI/CD Pipelines,
Job Type: Full-time
Salary: ₹200,000.00 - ₹1,000,000.00 per year
Schedule:
Day shift
Supplemental pay types:
Overtime pay
Performance bonus
Yearly bonus
Ability to commute/relocate:
Sahibzada Ajit Singh Nagar, Punjab: Reliably commute or planning to relocate before starting work (Required)
Experience:
more than two years (Preferred)
Show Less
Report",-1,Dizicore Software Solutions,Mohali,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,Full Stack Engineer - Java/React,-1,"You will work on:

We help many of our clients make sense of their large investments in data – be it building analytics solutions or machine learning applications. You will work on cutting edge cloud native technologies to crunch terabytes of data into meaningful insights.

What you will do (Responsibilities):

Collaborate with Business, Marketing & CRM teams to build highly efficient data interfaces. You will be responsible for:

Create tools and services to build personalized CRM experience.
Work closely with our operations team, product managers and designers to build technologies to fuel the hyper growth of Uber!
Work across the stack from database schema design decisions to backend services to tweaking CSS.

What you bring (Skills):

Minimum of 4 years experience.
Expertise in one or more object oriented Java programming the eagerness to learn Golang
Database design and architecture: data modeling and NoSQL database concepts
Knowledge of frontend stack (Javascript/HTML/CSS) and React

Great if you know (Skills):

T-shaped skills are always preferred – so if you have the passion to work across the full stack spectrum – it is more than welcome.
Exposure to infrastructure-based skills like Docker, Istio, Kubernetes is a plus
Exposure to Redux, Flux and other advanced state management frameworks


Advantage Cognologix:

Higher degree of autonomy, startup culture & small teams
Opportunities to become expert in emerging technologies
Remote working options for the right maturity level
Competitive salary & family benefits
Performance based career advancement

About Cognologix:

Cognologix helps companies disrupt by reimagining their business models and innovate like a Startup. We are at the forefront of digital disruption and take a business first approach to help meet our client’s strategic goals.

We are an Data focused organization helping our clients to deliver their next generation of products in the most efficient, modern and cloud-native way.
Minimum Experience:
4 years
Top Skill:
Java, HTML, JavaScript, React
Show Less
Report",4.5,"Cognologix Technologies
4.5",Remote,51 to 200 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,4.1,4.6,4.5,4.7
166,Full-Stack Developer – Python,₹3L - ₹6L (Glassdoor Est.),"About Client
This requirement is for a client into technology services and solutions, headquartered in Mumbai, India, with centers in USA, Mexico, Singapore, and Dubai, that enables mid-size technology product companies scale and optimize their business
What You'll Do
Provide technical leadership to the team and guidance to the Director of Engineering.
Lead and participate in reviews with peers and stakeholders to decide solution architecture design.
Develop, test, deploy, maintain and enhance end user experiences for customers and employees.
Review code developed by other engineers and provide feedback to ensure best practices (e.g., style guidelines, accuracy, maintainability, testability, and efficiency) and quality of deliverables.
Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback.
Triage, resolve, and determine root cause of production issues. Form action plans to prevent or minimize impact of the same issue in the future.
The Skills You'll Need
5+ years of experience of full stack development using Django, Python, JavaScript, HTML, CSS, Bootstrap, and modern UI frameworks (Vue, React, Angular, etc).
5+ years of experience with data structures and algorithms in an industry setting.
4 years of experience working in agile environment in an industry setting.
5+ years with Git workflow including pull requests.
3 years of experience in a technical role leading agile teams, setting technical direction, and building employee engagement.
3 years of experience with software design and architecture.
Bachelor’s degree or equivalent practical experience
Job Overview
Location:
Pune / Bengaluru
Qualification:
Bachelor Degree
Experience:
8+ Years
Job Type
Full Time With The Client
Show Less
Report",4.4,"ULTISOURCE
4.4",Pune,1 to 50 Employees,Company - Public,Unknown / Non-Applicable,-1,-1,-1,3.9,4.4,4.4,4.4,4.4
167,Senior Software Engineer,₹4L - ₹9L (Glassdoor Est.),"Designs, develops, tests, delivers, maintains and improves business applications as a member of a team. The software engineer can works across the full stack or be specialized in e.g. the frontend or the backend - through the entire software development lifecycle. Prioritizes efficient code production by using open-source frameworks and patterns.
Apply Now: click Apply Now
Show Less
Report",4.2,"Maersk
4.2",Pune,10000+ Employees,1928,Subsidiary or Business Segment,Marine Transportation,Transportation & Logistics,$10+ billion (USD),4.0,4.0,4.3,3.7,4.0
168,Software Engineer : Javascript Full Stack,₹3L - ₹7L (Glassdoor Est.),"As a Javascript developer, you will work on projects with other team members to create solutions using JavaScript frameworks. You will need to have a keen eye for detail and the ability to think logically, as well as be able to apply software design patterns and software design best practices to develop bespoke solutions as per project requirements.
Show Less
Report",5.0,"CloudBloom Systems
5.0",Bangalore,51 to 200 Employees,Self-employed,Unknown / Non-Applicable,-1,-1,-1,5.0,5.0,5.0,5.0,5.0
169,Product Engineer - Node+React (Full Stack ),₹5L - ₹8L (Glassdoor Est.),"Job Description We are looking for a product engineer to own and grow a significant module of our product. We want to work with you if you have the ability to architect a solution, document it, explain it to a designer and write good code*. Talking to real active users of your product is part of the job. If the user gives you a hard time and makes you getup at midnight, beer is on us. *human readable and scalable. Requirements Experience in Node + React frameworks Minimum 1yr of work ex. Should have a personal project to showcase. Good command over english Eternally Optimist Should have a sports, gaming, music, art, travel etc. hobby. What you do on weekend matters to us during weekdays. Gender, Age, Education does not matter. About Company / Benefits Refrens.com is building a business network of freelancers and agencies. We are used by 50,000+ freelancers and service agencies across the world for SaaS, Payments and Networking. We are a 15 people team right now. You will be working with one of the founders directly to start with. We are well funded by great investors like Vijay Shekhar Sharma, Kunal Shah, Anupam Mittal and many more. Why work with us? High Ownership - Take decisions, execute and learn from failures and pave a path to success, for yourself and the team. Optional Remote - We are well versed in working in a remote environment. Save commute time. Use holidays to travel to new places and not to visit your family back home. Chaos - We are at an early stage. Expect a lot of chaos and a lot of opportunities to shine out of this disorder. Cross-functional growth - Most people in our team end up with more than 1 responsibility, this allows for a lot of cross-functional learning and growth. Accessibility - Everyone is just a DM away on Slack. You need to feel this to realize how powerful this is for personal growth. Impact - We are building for 200Mn freelancers and agency owners across the globe. Everything you do, good or bad, will have a huge impact.

Role:
Product Engineer - Node+React (Full Stack )
Location:
Remote / Bangalore/Surat
Work Exp.:
1-3 Years
Job Type:
Full Time
Show Less
Report",4.8,"Refrens Internet
4.8",Bangalore,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.8,4.0,4.8,4.8,3.5
170,"Full Stack Application Engineer, Associate",₹6L - ₹9L (Glassdoor Est.),"Description
About this role
Are you interested in building innovative technology that shapes the financial markets? Do you like working at the speed of a startup, but want to solve some of the world’s most complex problems? Do you want to work with, and learn from, hands-on leaders in technology and finance?
At BlackRock, we are looking for Web Software Engineers who like to innovate and solve complex problems. We recognize that strength comes from diversity, and will embrace your unique skills, curiosity, and passion while giving you the opportunity to grow technically and as an individual.
With over USD $8 trillion of assets, we have an exceptional responsibility: our technology empowers millions of investors to save for retirement, pay for college, buy a home and improve their financial well-being.
Being a technologist at BlackRock means you get the best of both worlds: working for one of the most sophisticated financial companies and also being part of a software development team responsible for next generation technology and solutions.
Alpha Engineering is a team within the Aladdin Product Group and are responsible for technology used by Researchers, Portfolio Managers, Traders, Risk Managers, and Investment Operations. More specifically the role is in the team that works alongside BlackRock's Portfolio Management and Aladdin Business groups, building technology solutions.
You are:
Curious and eager to learn new things, with a healthy disrespect for the status quo
Willing to embrace work outside of your comfort zone, and open to guidance from others; you make mistakes, but learn from them
Passionate about technology, with personal ownership for the work you do
Data-focused, with an eye for the details that matter to solve the problem
We are:
Passionate about building quality software and scaling technology to meet the needs of tomorrow
Building solutions for BlackRock and over 100 organizations who use our technology
Developing in Java, Python, Cassandra, Kafka, Apache Ignite, Angular, and many others
Committed to open source, and contributing back to the community
Writing testable software every day, with a focus on incremental innovation
The team is looking for hands-on software developer to work on an exciting strategic product to expand our Aladdin Platform. Working with a distributed team, you will be part of an outstanding group of engineers setting and evolving the technology direction for our internal developer systems and SDLC.
As a key member of our engineering team, you will be encouraged to bring your ideas forward to help craft the technical solutions. You will need to have excellent interpersonal skills and be comfortable communicating your ideas to inquisitive senior leaders.
This position pertains to full-stack Java development and will have exposure to industry-standard technologies, such as Angular, Hibernate, Spring, GIT/ADO, Solr, Cassandra and more. The role will also afford the chance to learn about the financial industry, specifically the sophisticated world of risk management, valuations, and operations.
Responsibilities include:
Help design and build the next generation of world’s best Technology platform for various Investment lifecycle processes, Calculate Portfolio Risk's, Perform Portfolio Accounting, Managing Valuations, and Navigate Investment operations.
Collaborate with team members in a multi-office, multi-country environment.
Understand and refine business and functional requirements and convert them into scalable technical design.
Apply validated quality software engineering practices through all phases of development
Ensure resilience and stability through quality code reviews, unit, regression and user acceptance testing, dev ops and level two production support
You have:
Experience (4+ years) building UI components using latest in web technologies (e.g. Angular, React, NGRX) and languages (e.g. TypeScript)
Strong OO skills and design patterns knowledge and implementation experience using one or more object-oriented languages (e.g. Java OR Python)
2+ years hands-on experience developing complex enterprise software systems.
Excellent analytical, problem-solving and communication skills
An ability to translate real business problems into technical solutions
A track record of forging strong relationships and building trusted partnerships through open dialogue and continuous delivery
Knowledge and experience adhering to SDLC standard methodologies including test driven development (TDD), unit testing, agile development and CI/CD strategies.
Experience working with teams across different time-zones and countries
Experience building cloud-native applications (plus)
Advanced exposure developing and working with relational databases (e.g. PostgreSQL, MySQL, Sybase) is a plus
Added exposure in developing using NoSQL and distributed storage technologies
Nice to Have:
Exposure to Java Performance Testing, Supervising using tools such as JMeter
Exposure to the investment management domain
Ability to lead and handle small teams
Our benefits
To help you stay energized, engaged and inspired, we offer a wide range of benefits including a strong retirement plan, tuition reimbursement, comprehensive healthcare, support for working parents and Flexible Time Off (FTO) so you can relax, recharge and be there for the people you care about.
Our hybrid work model
BlackRock’s current hybrid work model is designed to enable in-person connections and collaboration that is core to our culture, while supporting increased flexibility for all employees. In line with local health guidance and regulations, employees are required to work at least 3 days in the office each week, with the flexibility to work from home up to 2 days a week. Some business groups may require more time in the office due to their roles and responsibilities. The health, safety and well-being of our people will always be our top priorities; we will continue to monitor local conditions and health advisories in making decisions about our work environments.
About BlackRock
At BlackRock, we are all connected by one mission: to help more and more people experience financial well-being. Our clients, and the people they serve, are saving for retirement, paying for their children’s educations, buying homes and starting businesses. Their investments also help to strengthen the global economy: support businesses small and large; finance infrastructure projects that connect and power cities; and facilitate innovations that drive progress.
This mission would not be possible without our smartest investment – the one we make in our employees. It’s why we’re dedicated to creating an environment where our colleagues feel welcomed, valued and supported with networks, benefits and development opportunities to help them thrive.
Apply Now: click Apply Now
Show Less
Report",4.1,"BlackRock
4.1",Gurgaon,10000+ Employees,1988,Company - Public,Investment & Asset Management,Finance,$10+ billion (USD),3.9,3.7,4.1,3.8,3.7
171,.Net FUll Stack Developer || Software Engineer || 4YRS - 6YRS || Bangalore,-1,"Job Description

. Good Practical experience on ASP.NET Core.
. Good Practical experience on Angular 12+, typescript, RxJS.
. Good Practical knowledge on Entity framework.
. Good Practical knowledge on Web API.
. Good practical knowledge on .NET Core and above
. Good Practical knowledge on JavaScript and HTML5.
. Good Practical knowledge in OOPS concepts.
. Hands on experience on LINQ.
. Hands on experience on Rabbit MQ.
. Hands on experience on Syntactically Awesome Style Sheet(SCSS).
. Good Practical Knowledge on SQL Server and Query Tuning
. Hands on experience on Windows services using NSSM(Non-Sucking Service Manager)
. Understanding on Authentication mechanism using ADFS.
. Basic knowledge on Azure DevOps
. Experience with GIT & JIRA
. Knowledge on Bootstrap, Angular Material

Primary Skills

Good Practical experience on ASP.NET Core.

Secondary Skills

Angular

4.00-7.00 Years
Start your job application: click Apply Now
Show Less
Report",4.0,"Capgemini
4.0",Bangalore,10000+ Employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),4.0,3.4,4.1,3.7,4.0
172,Tech Lead - Software Development Engineer,₹2L - ₹5L (Glassdoor Est.),"About the role
We are looking for a passionate Technical Lead to join our tech team, to spearhead building high-traffic, highly-scalable, multi-tiered, complex web applications. This person needs to be a hands-on engineer with strong object-oriented design skills, thorough understanding of common design paradigms and have experience in leading teams of diverse group of people. This role is responsible for setting the direction for the team and support people in their career growth along with technical leadership to identify and define the right component/system abstractions/capabilities for current/future product/platform asks. One of the key responsibilities of a TL is to understand business goals and contribute to product strategy and take accountability for moving key business metrics.
What you’ll do:
Be a highly technical, hands-on manager for a team of 10+ full-stack engineers
Responsible for the product engineering roadmap with a focus on performance, scale, and quality for products used by millions of users across d-site, m-site, and apps
Own and drive technical discussions and have a strategic tech influence
Communicate cross-functionally, collaborate with Business teams, Product managers, engineers, and QA to plan and own, and deliver solutions on time
Use Agile methodologies/principles and best practices for team deliverables along with coding standards, code reviews, source control management, build processes, testing, and operations
Work with Director / VP Engg / CTO to define best practices for development and champion their adoption at the same time
Perform well in a fluid environment, fast-paced environment
Responsible for hiring and skills management for the team
What you’ll need:
B.E/B.Tech or any other similar qualification with experience as a tech leader and people manager for 7-9 Years
Deep understanding of technologies and architecture in a highly scalable and available set-up.
Have spent 2+ years at a start-up or worked in a small and reasonably independent team/dev center
Experience with JAVA, C/C++, NoSql, Redis, Kafka, MySQL, etc. programming and debugging skills
Experience of managing teams and delivering high-quality projects on time
Excellent written and verbal communication skills with the ability to present complex technical information in a clear and concise manner to a variety of audiences.
Experience with managing diverse teams and delivering high-quality projects on time
Deep understanding of technology and architecture in a highly scalable and available setup
Experience with new open source technologies and their adoption into product development etc.
Who fits the bill?
While the role requires you to be understand the basic fundamentals of data structures, be good with algorithms and computer science fundamentals, what we are really looking for in this role is the ability to see the big picture. Strong ability to translate functional and non-functional requirements into detailed design and architecture documents are important to this role. Hence, your ability to collaborate with multiple teams to solve a large business problem will be key. Contributing in design and architecture reviews of peer systems will be another facet of this role. This role will see you practising and advocating best coding principles while ensuring high-quality products through technical leadership and team management.
To apply to this job, click Apply Now
Show Less
Report",4.1,"Flipkart
4.1",Bangalore,10000+ Employees,2007,Company - Private,Internet & Web Services,Information Technology,$5 to $10 billion (USD),4.0,3.8,4.0,3.7,3.6
